"label","group","label_prdtype","BabyMilkPowder","MilkPowder","Babyfood","BiscuitsCrackersCookies","InstantMeals","OtherSauceDressing","BreakfastCereals","OtherNoodles","BeehoonVermicelli","Potatochips","Pasta","RolledOatsInstantOatmeal","OtherDriedFood","Nuts","CannedBakedBeans","CannedBeefOtherMeats","CannedBraisedPeanuts","CannedChicken","CannedSoup","CannedTunaDace","CoffeePowder","DriedBeans","Flour","Sugar","OtherSpreads","Kaya","MaternalMilkPowder","Oil","OtherBakingNeeds","MilkDrink","OtherCannedVegetables","Salt","ChocolateMaltPowder","TeaPowderLeaves","SweetsChocolatesOthers","gpt_product_type","gpt_image_reflection","gpt_image_clarity","gpt_product_type_confidence","avg_var_product","avg_entropy_product","prediction_bigmodel","X","true_label","true_label_encoded","prediction_bigmodel_encoded","gpt_product_type_encoded","true_label_encoded_raw"
"Babyfood_100-199g_Halal_NonHealthy",3,"Babyfood",0.0169971057953887,0.0110917943838421,0.0203211916880946,0.0183816362326262,0.0219626426241698,0.00724548482682798,0.00928302841068693,0.025902661927605,0.446478258595899,0.00588489245357449,0.00905992886101254,0.0094829081077126,0.0101275351032654,0.00639507718996838,0.00972785878468515,0.0102230917181133,0.009489816320247,0.0118286655379485,0.0101794959669905,0.00942046300108111,0.00926391349561663,0.00887616671184922,0.019081924980942,0.00897597570768034,0.0106898156527812,0.0113254538305838,0.0102002882467941,0.0107436395583681,0.0102754531843987,0.00933139411113457,0.0094834670190278,0.00949386080858777,0.00851078561672826,0.0101261530848064,0.174138170460962,"BiscuitsCrackersCookies",2,3,3,0.617915437129661,2.19333849980833,"BeehoonVermicelli",19,"Babyfood",3,9,4,3
"Babyfood_100-199g_NonHalal_NonHealthy",1,"Babyfood",8.61448392932023e-05,0.000172030243807174,0.99577337690013,0.00017941314831664,0.000261656518469816,0.00017107680666517,8.39125006863581e-05,0.000181156416465336,8.04183333911945e-05,4.73984637313283e-05,0.000103688859299534,9.71145080322163e-05,0.000108047611526198,0.00027035162957098,0.000113816194408758,7.78084048969926e-05,8.6501996746357e-05,0.000163622937227685,0.000108857727510069,8.53578122897173e-05,8.16718588364082e-05,8.86025977753121e-05,6.71192264656114e-05,8.49126598841809e-05,0.000129118558115028,0.000123634708343547,0.000103339590214856,7.87634027948228e-05,9.33360141798642e-05,0.000110268887786412,9.48667520900287e-05,0.000102509819854108,0.000109001442648001,9.65138419007321e-05,0.000384588786646507,"Babyfood",1,3,3,1.39462004054842,0.0875389173385145,"Babyfood",20,"Babyfood",3,3,3,3
"Babyfood_100-199g_NonHalal_NonHealthy",2,"Babyfood",0.0169625255822164,0.0165564190973808,0.130752414005823,0.0829960841372685,0.0290792663186994,0.163658841907782,0.0155445152897047,0.0127995619232338,0.0944398439046591,0.00728163035884854,0.0112742768214771,0.0206126105785538,0.0130321952472677,0.0208704187709576,0.0126785183271951,0.0172347615465501,0.0138033743851461,0.0124201327619641,0.0129731388742205,0.0103450333197869,0.0114322534041846,0.0133301304647968,0.0335563304278765,0.0110609058751458,0.0126042702993447,0.0124764791300262,0.00789863762742332,0.0099320274501241,0.018221694708577,0.0133054252549329,0.0109910041063838,0.0116117949394538,0.0160243198992906,0.0123985277287772,0.089840635524927,"InstantMeals",1,3,3,0.546826234534498,3.06149789996708,"OtherSauceDressing",21,"Babyfood",3,6,5,3
"Babyfood_100-199g_NonHalal_NonHealthy",3,"Babyfood",0.0143899055928985,0.0134641733045705,0.404416867982376,0.0518696358103213,0.0119804428228094,0.0532008776363979,0.00950918574573906,0.00826816181796927,0.0480650563385822,0.0141799950809206,0.00775554579154315,0.0548890367579542,0.0110755835223516,0.0223570606766047,0.0130172214977897,0.00986170472849704,0.0102317045514449,0.0113514627021712,0.00828445434194612,0.00826532326299332,0.00913916823649108,0.00940742194257626,0.0275203846017839,0.00876485644552566,0.010226351894453,0.0126796184771038,0.00810873560822252,0.009287962303184,0.0163407593292845,0.00943000544498693,0.0108354982014603,0.0137122924309134,0.0108717374115889,0.0124938355387669,0.0447479721677787,"OtherSauceDressing",1,3,3,0.547793368222532,3.20733763007513,"Babyfood",22,"Babyfood",3,3,6,3
"Babyfood_100-199g_NonHalal_NonHealthy",4,"Babyfood",0.0549653299373102,0.304541762083153,0.0621769315698545,0.0163705085923711,0.0225425443436869,0.0312967474518398,0.0144124364629971,0.0321392572331936,0.0109780594557836,0.0150448433431839,0.0345108911082162,0.0110149920524958,0.019907775827744,0.0170934759682236,0.0135254305321758,0.0170578472683399,0.0167843305756535,0.0125384251422609,0.0150000085890371,0.0184827746517264,0.0148632963927142,0.0157529240651148,0.0105248678893185,0.017655165607936,0.0139265091902921,0.0148823867400608,0.0336159282333043,0.0172668231183721,0.0126218958293756,0.0208328728530588,0.0154091606722361,0.016115490788398,0.0145586996272203,0.0148134054818613,0.0267762013214903,"BreakfastCereals",1,3,3,0.359487744465164,3.60667786400591,"MilkPowder",23,"Babyfood",3,2,7,3
"Babyfood_100-199g_NonHalal_NonHealthy",6,"Babyfood",0.123113378768497,0.130919961939034,0.0110627041013926,0.0117123865182243,0.0158051252386472,0.011907499153784,0.0145519536619432,0.0181909649892332,0.0127239390148989,0.0137955292714484,0.0136017886245222,0.00865456873783696,0.00992669688113662,0.0213269014617148,0.0140639525083029,0.0165025475362628,0.011323561079188,0.00894361517799554,0.0137525380359998,0.0130750979085616,0.0147240254583003,0.00960818070481541,0.0120481893453663,0.0103426417582234,0.0201758098953612,0.0170644748234566,0.304735745106537,0.0122393112882956,0.0197782044894114,0.0110166716246684,0.0231944840131885,0.0126750364204413,0.0121330600972239,0.0143348790599107,0.0109745753061754,"Babyfood",1,2,3,0.370370378285762,3.52672837763419,"MaternalMilkPowder",25,"Babyfood",3,27,3,3
"Babyfood_200-299g_Halal_NonHealthy",1,"Babyfood",0.000127782178487051,0.000108606922533189,0.996384883780954,7.4930257809235e-05,0.000153607599771053,0.000119400481797092,0.000110471855030711,0.000115517988162974,0.000111778147241011,8.05458856188088e-05,0.000119237006004212,0.000114439741395693,0.000110213695079006,0.000102917138400319,0.000119806237587015,9.73705815538556e-05,9.85607494926896e-05,0.000102060482814223,0.000108213232921876,0.000111993864822149,9.57757707660938e-05,0.000113680464054107,0.00010054884546695,0.000112455693731056,8.95942868623367e-05,9.97880556759025e-05,9.48077782789214e-05,0.00010340083859785,0.000103574341887655,9.61578515023086e-05,0.000112127503371198,0.000103696401188635,0.000108887850425961,0.000108541351841629,8.46251388730952e-05,"Babyfood",1,3,3,1.31669081554046,0.103296565966387,"Babyfood",26,"Babyfood",3,3,3,3
"Babyfood_300-399g_Halal_NonHealthy",1,"Babyfood",0.000144705936708205,0.00010091092535091,0.9965807415553,5.32627205961497e-05,5.37677164190819e-05,0.000310955258503131,0.000108551261811164,7.79903905088808e-05,0.000140846783892262,4.28572094955536e-05,5.41371326217453e-05,0.000119365121136129,0.000105339684658934,0.000169182568784344,8.80655391630277e-05,8.5073283213092e-05,5.4110867327553e-05,7.39924174081011e-05,0.000108331427423815,7.85730967646515e-05,8.17899046123901e-05,6.5152380424155e-05,3.87233137253391e-05,0.000113466457033202,0.000142463120185356,0.000159893853667029,7.18161557002402e-05,9.44368427610087e-05,5.89106624444556e-05,6.09222073219977e-05,0.000106036339464307,0.000100845372714412,0.000151106834591491,9.28821458413001e-05,0.000110793512426986,"Babyfood",1,3,3,1.46955652920532,0.0719921810297991,"Babyfood",28,"Babyfood",3,3,3,3
"Babyfood_300-399g_Halal_NonHealthy",2,"Babyfood",0.00211194238221867,0.00076245791189259,0.966049418469042,0.000432306030311447,0.00141789633021696,0.00429310133562872,0.000803072332356032,0.000666990080945806,0.00172201294156394,0.000377244707818844,0.000963890150590803,0.000958281717685275,0.000839126276690344,0.0010517098195257,0.000954501399490041,0.000989810221140377,0.000565911891821606,0.000922681433434586,0.000725322721740052,0.000693152194105843,0.000863541583016971,0.000654806637776731,0.000445085731090646,0.000752965180212464,0.00112840814326241,0.00156352603909771,0.000615006475368731,0.000779185149136979,0.00106163403370416,0.00071713756116908,0.000832387182897129,0.000686596248798886,0.0012297051294187,0.000788169933280006,0.000581014623548946,"Babyfood",1,3,3,1.01354383955853,0.665660834900255,"Babyfood",29,"Babyfood",3,3,3,3
"Babyfood_300-399g_Halal_NonHealthy",3,"Babyfood",0.0010405947438635,0.000492613040793036,0.980395111985322,0.000234852749744892,0.000266232222256639,0.0015380435899732,0.000512167223455691,0.000688189588183344,0.000985784966027689,0.000157531799895357,0.00042987965253889,0.000704819536997397,0.00053583452813957,0.00078445853467924,0.000450655668512769,0.000466156861363845,0.000300838530359267,0.000405050393483381,0.000551085848474776,0.000413416356932077,0.000407528610879713,0.00041059916206476,0.000265321841206194,0.00053719252201571,0.00126850538025839,0.00115791118016848,0.000361669275280031,0.000585411168734436,0.000555375216021731,0.000367552641365167,0.000602257112807878,0.000565534726168096,0.000812389845486058,0.00040376030581436,0.000345673190732124,"BabyMilkPowder",1,3,3,1.08579944344188,0.316258969715259,"Babyfood",30,"Babyfood",3,3,1,3
"BeehoonVermicelli_1-99g_Halal_NonHealthy",1,"BeehoonVermicelli",0.000123687117889669,0.000170926010210354,0.000201331337077083,0.000226221487838961,0.000213414135053358,0.000172229576519647,0.000115297893114964,0.000118828380802029,0.995184945793569,0.000113177714050016,7.30101807707572e-05,0.000116003109181679,0.000130646734061381,0.000104885805749252,0.000142464974147156,0.000126344908223286,0.000151552720427797,0.000136293975037329,0.000175762679650557,0.000133041402136281,0.000188080803066768,7.49599577306174e-05,9.88320963695444e-05,8.77140238827679e-05,0.00015246830128839,0.000124149007062615,0.000121418905322916,0.000154049557722287,9.51103060210263e-05,0.000136981463538813,0.000173998499225669,0.000112851023641483,0.000120858008618766,0.000214270696812501,0.000214191414184386,"OtherNoodles",1,2,3,1.30074862015001,0.0940643382375406,"BeehoonVermicelli",31,"BeehoonVermicelli",9,9,8,9
"BeehoonVermicelli_1-99g_Halal_NonHealthy",2,"BeehoonVermicelli",0.00156597133321327,0.00201479119403045,0.00283787320041695,0.00128357404814254,0.00197367769261483,0.00267963486371407,0.00192253782200514,0.0096488411433956,0.917538332314108,0.00127778214242576,0.00237020814193727,0.00138046827951119,0.00224093329078151,0.00517613528790778,0.0022349636766133,0.00249419639738873,0.00242790159484345,0.002097714573553,0.00228805464829258,0.00215018172486623,0.00215782242632163,0.00142860674529909,0.00173584089179285,0.00154850453828677,0.00227754931389716,0.00188772028910583,0.00167236388746637,0.00263155478028002,0.00246985103026386,0.00217309662626557,0.00217851192918847,0.0027761178335955,0.00176744432606861,0.00235968181577417,0.00333156019663219,"BeehoonVermicelli",2,2,3,0.800746498672692,1.53805271494905,"BeehoonVermicelli",32,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_1-99g_Halal_NonHealthy",3,"BeehoonVermicelli",0.00283106444883023,0.00526371687472855,0.00523582682644967,0.00349021894132823,0.00328825784840179,0.00587215395233866,0.0031223838627398,0.0159563952160658,0.849338399914379,0.00326874847407328,0.00504818818767004,0.00198710633593904,0.00320718058076801,0.0131975028724407,0.00355426095986372,0.00283047100256308,0.00325970285634324,0.00280782527300807,0.00345824365630852,0.00341764644800438,0.00328086639956153,0.00288696172957788,0.00439109427692998,0.00476063942465281,0.00448772831860813,0.00379928829047682,0.00284146006586739,0.00338213419123096,0.00654350633174079,0.00274939406869956,0.00342720904322526,0.00488179551984101,0.0036648709404485,0.00447773471491126,0.00399002215198407,"BeehoonVermicelli",3,1,3,0.753458112257148,1.73733595923243,"BeehoonVermicelli",33,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_100-199g_Halal_NonHealthy",1,"BeehoonVermicelli",8.61741873397738e-05,9.95653290429529e-05,0.000116654378369978,0.00019611778684292,0.000168377297876464,0.000182208453763176,9.90004536067652e-05,0.000149719487804921,0.995537401163932,0.000106322212287646,0.000100442024661926,0.000132968746516599,0.00016531697671617,0.00011324499759156,0.000131034292271653,0.000126412390372893,0.000182169002616128,0.000132482543822405,0.000140405690586134,0.000121832852274012,0.000113658711800958,0.000107908681955919,0.000207425031831497,0.000136807378756263,0.000144961735140407,0.00015259476181416,0.000102538317912266,8.5311589433095e-05,0.000123256749242362,0.00012048717696146,0.000172337313619311,8.67632167778984e-05,9.48339447364573e-05,0.000171179249815076,9.20858719075469e-05,"BeehoonVermicelli",2,3,3,1.30117438677635,0.102683703817547,"BeehoonVermicelli",34,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_200-299g_Halal_NonHealthy",1,"BeehoonVermicelli",0.000235481982456286,0.000270097315790444,0.000413431372324386,0.000202470076025388,0.000292133521426302,0.000271294851656061,0.000261042529653772,0.000271808991617786,0.991585466988656,0.000370984655870679,0.000358035474012835,0.000244137327089673,0.00019406026262465,0.000338323210587035,0.000219822631980461,0.000241456251364712,0.000231527844037381,0.000210770891846485,0.000213984542886962,0.000209751031461937,0.000230207013523963,0.000206140629409119,0.00018924285227517,0.000233146801124363,0.000204760999502262,0.000280890154291258,0.000200555649712848,0.000207271971508593,0.000220957978943808,0.000189098371335721,0.000234026463984284,0.0004079037513061,0.000197683084075726,0.000232569950679078,0.00012946257495855,"BeehoonVermicelli",1,3,3,1.13703621984551,0.150871773807546,"BeehoonVermicelli",36,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_200-299g_NonHalal_NonHealthy",1,"BeehoonVermicelli",4.12684539142581e-05,6.75292011320235e-05,4.34580460330021e-05,0.000101735094652811,7.11843658603377e-05,5.64913717269545e-05,6.0286153290656e-05,4.24486770353483e-05,0.998296641427117,7.44132199603324e-05,4.81708217736199e-05,4.52861651316098e-05,4.47945067042202e-05,3.22577722334646e-05,5.35390171360398e-05,4.94729314376563e-05,5.9381233792113e-05,4.61710347047382e-05,5.7757338429047e-05,4.67768495917825e-05,3.91955536745445e-05,3.60625938620954e-05,4.92931576009262e-05,5.14880914539269e-05,3.82533210125088e-05,4.9559269338956e-05,4.29555093463706e-05,4.31033396574704e-05,5.36882541687602e-05,4.94957107197239e-05,4.22356089984811e-05,4.60174672402426e-05,5.030809743873e-05,4.35098716584851e-05,2.57704721716047e-05,"OtherNoodles",3,1,3,1.54457386905121,0.0363518430006504,"BeehoonVermicelli",37,"BeehoonVermicelli",9,9,8,9
"BeehoonVermicelli_200-299g_NonHalal_NonHealthy",2,"BeehoonVermicelli",0.000195914597006256,0.00024405171478728,0.000171113969583782,0.000763777320427925,0.000194388550059462,0.00031880431927723,0.000211220581181634,0.000212572149073655,0.991545298282806,0.000170522889203987,0.000292605390981293,0.000229222392860255,0.000261282025811096,0.000125890516039262,0.000230689839074468,0.000278936730903372,0.000273863578145173,0.000192365288987174,0.000243684276496278,0.000262638158213182,0.00031066095528089,0.000172892821375805,0.00027271948090534,0.000246658872205244,0.000252707586291989,0.000276010628426607,0.000193015187182446,0.000244995147695813,0.000173902864228389,0.00025420164119395,0.000228129959242415,0.000192568823959706,0.000294142081591909,0.000258075163118439,0.000210476216382929,"BeehoonVermicelli",2,3,3,1.16447873810994,0.250374043764683,"BeehoonVermicelli",38,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_300-399g_Halal_Healthy",1,"BeehoonVermicelli",0.00015526847059823,0.000148376724565734,0.000158322785951653,0.000109709014997378,0.000215049050195098,0.000106943341538227,0.000184651518470636,0.000138683095612494,0.994982569707581,0.00015983358786014,0.000142015161116459,0.000226443829395274,0.000121570462315918,0.000278235441152095,0.000169936057074648,0.000125321143037699,0.000144878584380778,0.000151024879326474,0.000156911414808239,0.000141834106308846,0.00014042265082147,9.11283258193366e-05,0.000111065248580567,8.95592990203466e-05,0.000141347616320285,0.000137452823121382,0.000123628031232372,0.000147095710209484,9.65131035292378e-05,0.000158817783836692,0.000169387554130789,0.000184902673620149,0.000157542424987642,0.000148613879762622,8.49444987206874e-05,"BeehoonVermicelli",1,2,3,1.2772754840812,0.103971541179399,"BeehoonVermicelli",40,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_300-399g_Halal_NonHealthy",1,"BeehoonVermicelli",0.000167816543125623,0.000141271605486583,0.000253286388155189,0.000185629662581659,0.000246369531534407,0.000189681941530673,0.000225173396727446,0.000315290752694189,0.993985976635418,0.000195987220882634,0.000201841742531345,0.000136346636046331,0.000187812656409753,0.000333353845035238,0.000155004374255851,0.000171064438273235,0.000174636881880382,0.00018340349154818,0.00016895573499801,0.000154141241938218,0.000108550555907926,0.000146175319168316,0.000161202503045019,0.000130300019987466,0.000164673788490445,0.000126293105240083,0.000174055079422101,0.000155870347750344,7.49786793303142e-05,0.00018044272556432,0.000217600579370508,0.000193718798938078,0.000143180621052972,0.000166732794410575,8.31803612691394e-05,"BeehoonVermicelli",1,2,3,1.27017333726186,0.132582854621871,"BeehoonVermicelli",41,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_300-399g_Halal_NonHealthy",3,"BeehoonVermicelli",0.000768098127917612,0.00088495831808186,0.00341224288509097,0.00113947516570148,0.00177884456876162,0.00213734976964495,0.0028629133358045,0.00178478728946097,0.958193966482043,0.000974996591839348,0.00118633118527966,0.00044893520753652,0.00131941920057394,0.000909117704195051,0.000876785411809364,0.00128457171851177,0.00109405716397016,0.00103882270209681,0.00146123173472056,0.00125459896285992,0.000880160733482415,0.000758662159206828,0.000687928107691252,0.000882581989775746,0.000905020543977551,0.00113734173818501,0.000717857436023811,0.000890014032813685,0.00128889395215788,0.000848570843304472,0.000882679605580623,0.000953289740281254,0.00139826494062228,0.00152189456797983,0.00143533608301729,"OtherNoodles",1,3,3,0.860341186035327,0.627733447385912,"BeehoonVermicelli",43,"BeehoonVermicelli",9,9,8,9
"BeehoonVermicelli_300-399g_NonHalal_Healthy",1,"BeehoonVermicelli",8.25077503195153e-05,0.000143851588428886,7.64944624696688e-05,4.42551811260953e-05,0.000104282113060583,7.46612392698734e-05,0.000133209041135455,5.26718665893928e-05,0.996409156783637,6.01867357823012e-05,0.00012364578833358,0.00010813919416981,0.000144344654253523,0.000104818897175827,0.000135125912939436,9.55781170012774e-05,0.00010507006908296,0.00010867293903297,0.000109940108814552,0.000125024509264101,0.000112210134261401,6.98237082748544e-05,8.61225267719392e-05,7.08733450985021e-05,0.000108984125302392,0.000101956002500751,9.72605725926496e-05,9.22279557398606e-05,0.000157676958279746,9.69678880046315e-05,9.08079859013378e-05,0.000114840151237745,0.000258329681949185,0.000147528387102513,5.27536250960596e-05,"RolledOatsInstantOatmeal",1,2,3,1.42786620229192,0.081217607268606,"BeehoonVermicelli",45,"BeehoonVermicelli",9,9,12,9
"BeehoonVermicelli_400-499g_Halal_Healthy",1,"BeehoonVermicelli",0.00014744583652268,7.42071300834831e-05,9.5829901292311e-05,0.000148711025749417,9.04327606506226e-05,0.000132435545541199,0.000171862420912794,8.17759915198384e-05,0.995203719426611,7.69993667909748e-05,0.000118811468483547,0.000424487604175921,0.000124814612737791,0.000152817622155593,0.000159934058886708,0.000131546378588814,0.000153891067515591,0.000129233938446217,0.000131008878842239,0.000162602172547638,0.000141699318655524,0.000124705405318461,0.000157503064989327,9.45847575986679e-05,0.000145799594494529,0.000153879107566594,0.000176579496191951,0.00012672316173638,0.000106548631883493,0.000172078102547379,0.000135948293464016,0.000149727006354721,0.0001662690464898,9.95131561787656e-05,0.000135874648476158,"BeehoonVermicelli",1,3,3,1.26775051184862,0.0977335785241766,"BeehoonVermicelli",46,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_400-499g_Halal_NonHealthy",2,"BeehoonVermicelli",0.000415950331512345,0.000461653518453248,0.000581069169948347,0.000672308392989777,0.000411445866587764,0.000577372670277026,0.000395157765308644,0.00310816252340568,0.978242682116931,0.000335883813907999,0.00049778029001296,0.000334945906522672,0.000507996547198793,0.000418775925013213,0.000524871621316528,0.000473645871299218,0.000514996567076637,0.00054226401859226,0.000503052816526804,0.000563115304602553,0.000417986305585144,0.000467842415126124,0.000840921142913835,0.000658770029932294,0.000774703052174204,0.000472732729807777,0.000616232266906615,0.000678406213710325,0.000606569528264674,0.000551705055242593,0.000598035391652728,0.000505827118468083,0.000508356767311793,0.000759299283348871,0.00145948166207107,"OtherNoodles",1,3,3,1.05067855919448,0.514726937739508,"BeehoonVermicelli",47,"BeehoonVermicelli",9,9,8,9
"BeehoonVermicelli_400-499g_Halal_NonHealthy",3,"BeehoonVermicelli",0.000251946689769239,0.000201954794287662,0.0002963252323789,0.000324031911916202,0.000282942565218113,0.000321310313529764,0.000277926569465769,0.00122231348843828,0.988281320288527,0.000266683357098886,0.000370333956521664,0.000350006232270118,0.000274797443854966,0.000345279783217215,0.000331260310647903,0.000278475928715065,0.000314469202209347,0.000369959646408134,0.000297584302168909,0.000344314206287834,0.000326205760064457,0.000334816177569441,0.000437512413556619,0.000339867011801858,0.000343495714544593,0.000222684006990363,0.000286104017859167,0.000355316638563061,0.00033908883679462,0.000368492953364627,0.000319235602062655,0.000329816051504346,0.000242379014532145,0.000354248822182499,0.000397500755678288,"BeehoonVermicelli",1,3,3,1.17325953170356,0.510483463460324,"BeehoonVermicelli",48,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_400-499g_NonHalal_NonHealthy",1,"BeehoonVermicelli",0.000195024399151034,0.000192696870417,0.000264277634024382,0.000387449495299399,0.000317571231575259,0.000389561522206675,0.000274376004422433,0.000548839810394964,0.989306878900411,0.000291055422565263,0.000444530485581636,0.000137239768970052,0.000379128692156788,0.000228264374522108,0.000323891957148047,0.000275881667982358,0.000236614490547829,0.000301667791751507,0.000284413479929207,0.000303885335557552,0.000235064236732157,0.000503168446425202,0.000279408563116762,0.000280803541594423,0.00031537616614116,0.000233415427021062,0.000324472181302476,0.0002866803134739,0.000595266425686614,0.000301278508570988,0.000280505736178497,0.000324355762105839,0.000340189292246318,0.000277664170756968,0.000339101894033512,"BeehoonVermicelli",1,3,3,1.22621079338942,0.44990932688139,"BeehoonVermicelli",49,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_400-499g_NonHalal_NonHealthy",2,"BeehoonVermicelli",0.0029875128349388,0.00198037175661004,0.00335491189831088,0.00995475306068734,0.00328206746573385,0.00299696552014087,0.00308787342800421,0.0103813476928927,0.86756764695138,0.00179357004737171,0.0107817555311671,0.00375162152474931,0.00365989274912847,0.0032205571319032,0.00329242027086839,0.002988560709209,0.00289458241576038,0.0036236716627378,0.00328695142854281,0.00345126075333104,0.00270215869418448,0.00424783505446903,0.00202883658045533,0.00293351589449793,0.00416352769859413,0.00373394617221102,0.00335626291635302,0.00443090644514493,0.00430142499246021,0.00346887054603383,0.00304119312293592,0.00339906918463497,0.00273805886642345,0.00272136514737541,0.00439473385075809,"BeehoonVermicelli",2,3,3,0.641985300137004,1.63847928752124,"BeehoonVermicelli",50,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_500-599g_Halal_NonHealthy",1,"BeehoonVermicelli",0.000214312929314985,0.00036186132323387,0.000388501112522998,0.000331341330309666,0.000161851057380576,0.000259799072308898,0.000204427046998035,0.00112070511083252,0.98941976412027,0.00019476962569115,0.000663947514178726,0.00030662854793609,0.000179215675829245,0.00047424152267943,0.000254853577266534,0.000209995074029646,0.000220966170124504,0.000301335250336698,0.000281065122018923,0.000332718695076717,0.000402104294264933,0.000153637985787112,0.000356186536815251,0.00027904942409894,0.000229145064731706,0.000231942619988652,0.000203480718995022,0.000250143445031823,0.000315100782922832,0.000340252358590242,0.000312332108948572,0.000362602471170901,0.000226419821533721,0.000230154392035188,0.000225148096745992,"OtherNoodles",1,3,3,1.17975566957792,0.178266083068128,"BeehoonVermicelli",51,"BeehoonVermicelli",9,9,8,9
"BeehoonVermicelli_600-699g_Halal_NonHealthy",1,"BeehoonVermicelli",7.43792487084833e-05,8.67475032754558e-05,5.84193106928638e-05,9.38864025286011e-05,5.17848278506632e-05,8.08481519278332e-05,0.000105107250031602,0.000150099442992991,0.996835706724323,8.63539232402185e-05,0.000121662369818007,9.49008514571086e-05,0.000115812538644417,8.08606455495014e-05,8.76985615869395e-05,8.38433584590288e-05,0.000106016072261476,0.000114128500131759,7.77330303230305e-05,9.13712655486742e-05,8.25118185082735e-05,0.000103568289568584,9.27717928960249e-05,0.000113128505312334,9.8988114535103e-05,9.93274648823413e-05,0.000139654297841697,7.6004180680429e-05,9.93206611840262e-05,9.70686546193441e-05,7.34054914139854e-05,0.000117185628713575,9.49045317834891e-05,6.6306094611549e-05,4.84944940970231e-05,"BeehoonVermicelli",2,2,3,1.38211260053169,0.0670813897836434,"BeehoonVermicelli",52,"BeehoonVermicelli",9,9,9,9
"BeehoonVermicelli_800-899g_NonHalal_NonHealthy",1,"BeehoonVermicelli",0.00020819906184802,0.000132836168105977,3.28635088975677e-05,0.000143664538795446,0.00011423869442317,0.000111812932590924,7.77050128049916e-05,4.15940991627779e-05,0.996470555377074,0.000195994776851259,6.67274605208511e-05,0.000332405058227812,8.6374815854702e-05,1.78892828514456e-05,6.87039002735366e-05,7.5836917334304e-05,7.99288744751832e-05,9.90463745404699e-05,8.98204277685685e-05,7.5507395881852e-05,7.95014364584951e-05,9.80196403335177e-05,7.46306298062774e-05,0.000169316097981688,0.000113623461262005,7.69696824694743e-05,5.92200347908079e-05,5.95276095013157e-05,4.31549130205699e-05,9.67622394795631e-05,7.94006893461918e-05,0.00011945790980913,5.42039481645714e-05,0.00029601410409467,5.84929251991302e-05,"BeehoonVermicelli",2,3,3,1.57172480246463,0.0676642964505747,"BeehoonVermicelli",53,"BeehoonVermicelli",9,9,9,9
"BiscuitsCrackersCookies_1-99g_Halal_NonHealthy",1,"BiscuitsCrackersCookies",0.000217814243797987,0.000259469675116639,0.000183482166389225,0.992676894485656,0.000344152367084786,0.000211371962491894,0.000198909617250788,0.000205895868214911,0.000188787987636766,0.000157690021519088,0.000217046176727526,0.000184068344635996,0.000253764161301114,0.000162093266204421,0.000190390311652008,0.000242747392808739,0.000278557479283555,0.000182025813034902,0.000186454072160416,0.000224941070021007,0.000283757413941365,0.00018960436787709,0.000179934066557078,0.000208334784549575,0.000191492820466624,0.000265321536797491,0.000292170137974619,0.000257476814914232,0.000173286789872312,0.000165849812836545,0.000241150979159492,0.000209230322534744,0.000228497376046223,0.000193993393989296,0.000153342899495328,"OtherSauceDressing",1,3,3,1.13630010095096,0.139017428626138,"BiscuitsCrackersCookies",54,"BiscuitsCrackersCookies",4,4,6,4
"BiscuitsCrackersCookies_1-99g_NonHalal_NonHealthy",1,"BiscuitsCrackersCookies",8.91720740044117e-05,0.000116369623979973,0.000235021015750074,0.99520782021511,0.000266186168849135,0.000136396979245395,0.000125744631833192,0.000101163756855518,0.000126867896350049,8.08326993729145e-05,0.000250551404953953,0.000144037796217634,9.9866983833159e-05,0.000122560888915839,0.000133983556384083,0.000110133673193282,0.000147314747736761,0.000123062931023472,0.000124321597801991,0.000135547216228028,0.000110065525947307,0.000102739140463315,0.000103375831709546,0.000184531772784716,8.3804261454105e-05,0.000103028562835527,0.000407950601724474,0.000105086894950788,0.000139402587363698,9.70504550932016e-05,0.000121132038615754,0.000115006588596934,0.000134691680572451,0.000162449430898726,0.000152728769350454,"BiscuitsCrackersCookies",1,2,3,1.32147157684015,0.0932455087025,"BiscuitsCrackersCookies",56,"BiscuitsCrackersCookies",4,4,4,4
