Filename,CorrectTotalLabel,ProductType_BabyMilkPowder,ProductType_Babyfood,ProductType_BeehoonVermicelli,ProductType_BiscuitsCrackersCookies,ProductType_BreakfastCereals,ProductType_CannedBakedBeans,ProductType_CannedBeefOtherMeats,ProductType_CannedBraisedPeanuts,ProductType_CannedChicken,ProductType_CannedFruits,ProductType_CannedMushrooms,ProductType_CannedPacketCreamersSweet,ProductType_CannedPickles,ProductType_CannedPorkLunchronMeat,ProductType_CannedSardingMackerel,ProductType_CannedSoup,ProductType_CannedTunaDace,ProductType_CannedVegetarianFood,ProductType_ChocolateMaltPowder,ProductType_ChocolateSpread,ProductType_CoffeePowder,ProductType_CoffeeTeaDrink,ProductType_CookingCreamMilk,ProductType_CookingPastePowder,ProductType_DarkSoySauce,ProductType_DriedBeans,ProductType_DriedFruits,ProductType_DriedMeatSeafood,ProductType_DriedVegetables,ProductType_FlavoredMilkDrink,ProductType_Flour,ProductType_FruitJuiceDrink,ProductType_HerbsSpices,ProductType_InstantMeals,ProductType_InstantNoodlesMultipack,ProductType_InstantNoodlesSingle,ProductType_Jam,ProductType_Kaya,ProductType_KetchupChilliSauce,ProductType_LightSoySauce,ProductType_MaternalMilkPowder,ProductType_MilkDrink,ProductType_MilkPowder,ProductType_Nuts,ProductType_Oil,ProductType_OtherBakingNeeds,ProductType_OtherCannedBeansPeasNuts,ProductType_OtherCannedSeafood,ProductType_OtherCannedVegetables,ProductType_OtherDriedFood,ProductType_OtherHotBeveragesPowder,ProductType_OtherNoodles,ProductType_OtherSauceDressing,ProductType_OtherSpreads,ProductType_Pasta,ProductType_PastaSauce,ProductType_PeanutButter,ProductType_Potatochips,ProductType_RiceBrownOthers,ProductType_RiceWhite,ProductType_RolledOatsInstantOatmeal,ProductType_Salt,ProductType_SoftDrinksOtherReadyToDrink,ProductType_SoupStock,ProductType_Sugar,ProductType_SweetsChocolatesOthers,ProductType_TeaPowderLeaves,Weight_1-99g,Weight_100-199g,Weight_1000-1999g,Weight_200-299g,Weight_2000-2999g,Weight_300-399g,Weight_3000-3999g,Weight_400-499g,Weight_500-599g,Weight_600-699g,Weight_700-799g,Weight_800-899g,Weight_900-999g,HalalStatus_Halal,HalalStatus_NonHalal,HealthStatus_Healthy,HealthStatus_NonHealthy
IMG_0112_jpeg.rf.575bd4deaf7e9ed0dc343fb9e1ab4f1f.jpg,SweetsChocolatesOthers_1-99g_NonHalal_NonHealthy,-2.0106835,-1.7392861,-1.7109873,-2.6431243,-1.6999618,-1.9240606,-1.8494649,-2.05454,-1.7932154,-1.6981534,-1.8475198,-1.9937938,-1.9461831,-1.7089971,-1.8655201,-1.9001273,-2.0036561,-1.68641,-1.8057971,-1.7171351,-1.666334,-1.8899877,-2.061724,-1.7501816,-1.6202781,-2.1401536,-1.8803438,-1.9004542,-2.0113976,-1.8309633,-2.1854935,-2.1659985,-2.0494983,-1.9626162,-2.352477,-2.1788645,-1.7388142,-1.5767108,-1.9046975,-1.7246234,-2.514613,-1.6894442,-2.1554275,-1.0277761,-1.8028413,-0.69468147,-1.8508273,-1.6937114,-1.7183528,-1.8712981,-1.9059923,-1.4504952,-1.1754364,-1.1870275,-2.5980513,-1.8027015,-1.9513932,-1.8158419,-1.8064255,-1.9253438,-1.5623488,-1.3093746,-2.1121595,-2.0803647,-1.9455552,6.1401706,-1.2069728,4.368094,-1.1234726,-0.8173928,-1.2180716,-0.7385906,-0.3971681,-0.6445654,0.13190544,-0.85435,-0.76739675,-0.6837069,-0.923047,-0.72701323,-1.0721177,0.6977394,-1.450502,0.23857996
2023_8_11_12_0_28_649786_png.rf.1248276a36982c5272f9918a104b4a2f.jpg,CoffeeTeaDrink_600-699g_Halal_NonHealthy,-2.401876,-2.7043083,-2.1655262,-3.1444392,-2.2089152,-2.3069649,-3.2134194,-2.3537364,-2.0082953,-2.4695504,-2.1765428,-1.7074208,-2.8362641,-2.5294855,-2.495764,-2.47241,-2.312724,-2.2681816,-2.6361413,-1.6120772,-3.0946076,7.1056223,-2.3553967,-2.2955487,-2.3333795,-2.8027287,-1.3490618,-2.2811277,-2.6067028,-2.7987373,-3.3487027,-2.7755446,-2.627665,-2.7169764,-2.5129054,-2.3915758,-2.5773199,-2.3229344,-3.2069697,-2.5729187,-1.3789079,-2.50135,-2.8800993,-2.5686936,-1.3180766,-2.1255846,-2.2678127,-2.2787051,-2.4880488,-2.4873285,-1.749217,-1.949157,-2.7763488,-2.9998157,-2.5697913,-1.6942194,-2.188575,-3.2201424,-2.6797032,-2.0225594,-2.2117696,-2.0302067,-2.777444,-2.341568,-1.6433603,-2.4539022,-1.0792722,-1.156705,-0.4786449,-0.50880665,-1.3359575,-0.6711805,-1.0321747,-0.92139435,-1.3208042,-0.5071891,5.015983,-0.93421096,-0.7548603,-0.68627566,0.92115206,-0.6269473,-1.6874069,0.29667458
IMG_2295_JPG.rf.cb07e84c1a123b795f4372d20ddb5f9e.jpg,BeehoonVermicelli_300-399g_Halal_Healthy,-1.5706533,-1.7478105,6.4701567,-2.3695788,-1.469688,-1.7065568,-2.0509598,-1.9445212,-1.9656744,-1.9354898,-1.9796475,-2.1271374,-1.7885727,-1.6535528,-1.8373498,-1.8047518,-1.8444531,-1.9627562,-1.7766073,-1.8591299,-2.147365,-2.7790892,-2.2375522,-1.8059405,-2.2414482,-2.3728366,-1.9367464,-2.1464975,-2.2499845,-1.3693324,-2.5270138,-2.1028943,-2.0284128,-1.4628036,-1.7228304,-2.3600216,-1.9671416,-2.139606,-1.9206123,-1.7733476,-2.0848088,-1.9589332,-2.0381126,-1.2731899,-1.3294333,-2.202231,-2.072759,-1.8880813,-1.651186,-2.0342069,-0.92561007,-2.0394478,-2.495537,-1.7842693,-2.0646567,-2.1211712,-2.0212283,-1.7505252,-1.4575388,-2.6364286,-1.6596572,-1.3264493,-2.0981479,-2.0950336,-2.371649,-2.4491172,-1.8565463,-0.8279081,-0.74971664,-0.74360234,-0.66055757,-0.63915545,4.781658,-0.6839777,-0.9122561,-0.9241501,-0.8740202,-0.66385144,-0.6193832,-0.6028355,0.71725905,-1.0783854,0.38640922,-1.5206436
IMG_3447_jpeg.rf.cc6deb8f9ec5bd8d828586a36064883f.jpg,Nuts_300-399g_Halal_NonHealthy,-2.0826159,-2.3985863,-1.8164709,-2.347274,-1.8782953,-1.9229025,-2.1906288,-2.069576,-2.001398,-2.5128877,-2.2476344,-2.0843816,-2.4560297,-2.1042066,-1.8768214,-1.96535,-2.1125457,-2.021522,-2.4068103,-2.2129197,-1.6776971,-1.814568,-2.0399053,-2.1092057,-1.5127813,-1.951169,-2.0673032,-2.279145,-2.3188572,-2.6769729,-1.8328274,-2.0713422,-2.0845656,-2.1639023,-1.7971836,-2.0511017,-2.2248142,-2.022173,-2.238844,-1.8026979,-2.3391278,-2.0116892,-2.2245276,5.6459923,-1.2499449,-1.6603376,-2.2695272,-2.0558767,-2.1700237,-1.6210858,-2.1408894,-1.5693524,-1.7510065,-1.7394177,-1.7542533,-2.4962766,-2.0627656,-2.306782,-2.477502,-2.3251884,-2.5336792,-1.7797554,-1.962608,-2.097665,-2.1582532,-2.567915,-2.5026677,-0.83748555,-0.7546829,-0.7064127,-1.0801958,-0.87019914,4.21953,-0.86957216,-0.76709217,-0.6432257,-0.9324777,-1.1435491,-0.98730695,-0.65126115,0.1397748,-1.3002123,-1.3282762,0.26264808
2023_10_25_11_45_12_700039.jpg,BabyMilkPowder_800-899g_Halal_Healthy,6.9304996,-2.1650293,-1.9701502,-1.9721384,-1.6605077,-1.9298552,-1.6583642,-1.9722805,-1.7959148,-2.2615302,-1.9170631,-2.0974948,-2.0832586,-2.2659147,-2.0732422,-1.8767699,-1.9175183,-2.0318518,-2.3801496,-2.067831,-2.1345522,-2.4416454,-2.1735961,-2.239521,-2.0755765,-2.2675102,-2.2189934,-2.320746,-1.7993833,-1.0346336,-2.32729,-2.113076,-2.1634324,-2.0331967,-2.3895183,-1.8810413,-1.7021194,-2.5550857,-1.7945738,-2.2434754,-2.3867037,-2.011241,-1.0841162,-0.58819366,-2.103596,-2.9104066,-2.1515331,-2.078389,-2.324387,-2.2636306,-2.4094357,-2.2234945,-2.0738375,-2.4864712,-2.186452,-1.9235424,-2.5316703,-2.4882236,-2.2130823,-2.22553,-1.6495819,-2.443668,-2.059736,-2.0189235,-1.676131,-2.5703535,-1.8246398,-0.92866284,-0.6284951,-0.8061374,-1.3270612,-0.7935011,-0.79889625,-0.51514024,-0.8442954,-0.8135044,-1.2471426,-0.60494274,5.2773333,-0.62718403,0.80292815,-0.9567704,0.38586545,-1.6958375
20240123_2_0202.jpg,InstantMeals_1-99g_NonHalal_NonHealthy,-1.8086938,-1.729796,-1.3445992,-2.5537078,-1.5351102,-1.8637968,-1.738089,-1.4179456,-1.8086768,-1.8902862,-2.020508,-1.7710676,-1.7386981,-1.7715349,-1.8654044,-2.0527196,-1.0770326,-1.6490334,-2.0203114,-1.9549645,-1.412896,-2.2503967,-1.8152043,-1.9168988,-1.5843326,-2.0540428,-1.2643901,-1.5773249,-2.028694,-2.0699885,-1.5734994,-1.6643958,-1.4329095,7.8404074,-2.0436847,-1.5245535,-1.8813167,-2.0994534,-1.8839468,-1.8380184,-1.7696435,-1.8643172,-2.6336167,-1.528028,-1.5903356,-1.6615707,-2.187406,-2.1256185,-1.7513881,-1.6503528,-1.8573015,-1.9823854,-1.722465,-1.8019383,-1.4328957,-1.7793977,-1.9124691,-2.0592537,-1.0021528,-1.794853,-1.844266,-1.917066,-1.8336822,-1.9023863,-1.7903734,-1.4910383,-2.2855396,4.4188333,-0.8524901,-0.54288423,-0.779967,-0.82177114,-0.7223614,-0.62809175,-0.4330118,-0.7916422,-0.7078828,-0.85563606,-0.7410095,-0.76052207,-1.1958772,0.40027604,-1.321135,0.41200185
Photo on 12-12-23 at 1.37 PM #4.jpg,RolledOatsInstantOatmeal_400-499g_Halal_Healthy,-2.2348769,-1.9900815,-1.958597,-1.6802227,-1.9808737,-2.0666611,-1.7279066,-1.9711764,-2.0612967,-1.8619941,-1.8604708,-1.6111734,-2.0815103,-1.9660074,-1.9200346,-1.8944538,-2.0612795,-2.0118923,-1.7604204,-1.7609841,-2.3316891,-2.2017815,-1.9399183,-1.9088992,-1.9024159,-1.9618427,-2.055409,-2.1159954,-2.092747,-1.9891353,-2.0286527,-1.8247333,-2.0465617,-1.8122519,-2.2281098,-1.8586773,-2.0794683,-1.647762,-2.0486505,-2.1254907,-1.7407991,-1.9160166,-2.1961997,-1.4325705,-2.0074003,-2.3350875,-1.9069571,-1.9643705,-1.9642392,-1.6879338,-1.8710229,-2.080303,-1.871979,-2.02564,-1.9481941,-2.2048767,-2.0463731,-2.2011514,-1.5832627,-2.0360043,7.3696527,-1.757674,-2.1902857,-1.8765883,-2.116153,-1.9082049,-1.9933708,-1.1739093,-0.74378073,-0.7808713,-1.164054,-0.7727084,-0.65386134,-0.7737095,4.5635896,-0.79839325,-0.84524,-0.85168535,-0.53813857,-0.55463636,0.93435144,-0.76908195,0.46598232,-1.5460302
IMG_9787_JPG.rf.26536f2340380ed6d541b8628d558af7.jpg,OtherNoodles_100-199g_NonHalal_NonHealthy,-2.4467165,-1.6141949,-2.9908905,-1.8849523,-1.8703972,-1.7915808,-2.1068563,-1.6990703,-2.0890853,-1.9158971,-1.9831673,-2.0481029,-2.3214118,-1.9794049,-2.0612063,-1.7924198,-1.8202733,-1.8058091,-2.10144,-2.1513388,-2.0382316,-2.3565872,-1.8412325,-2.1622128,-2.1075413,-2.2089639,-2.1215136,-2.164148,-1.7431831,-1.5691744,-2.1729906,-2.3546462,-1.9344034,-1.6368634,-2.092733,-0.9631345,-1.6264516,-1.9231176,-2.2474751,-1.9380932,-2.2208726,-2.1916256,-2.2692387,-2.1896324,-2.7195878,-2.3988976,-1.9846098,-2.359504,-2.1936986,-1.9365913,-1.9772673,6.5827513,-1.8926569,-1.899745,-2.6130466,-1.8057998,-2.1913204,-1.8252056,-2.1123939,-1.6822568,-2.1114664,-2.4700942,-2.039607,-2.0972624,-2.005975,-1.7036076,-1.9137316,-0.9437057,4.897959,-1.2120094,-1.0472238,-0.9547305,-1.2495327,-1.0053906,-0.7010817,-0.77392036,-1.2292858,-1.0000573,-0.84566414,-0.7770597,-1.1527718,0.48632795,-1.2605852,0.4330325
WIN_20231207_11_34_11_Pro.jpg,Potatochips_1-99g_NonHalal_NonHealthy,-1.5713285,-1.3235371,-1.7940705,-0.74181694,-1.3009665,-1.7548424,-1.5631702,-1.6284713,-1.5466555,-1.5995262,-1.6754477,-1.6432457,-1.4752825,-1.7310882,-1.676019,-1.6081549,-1.1946409,-1.5712211,-1.6498821,-1.610253,-1.684427,-1.8894713,-1.4131701,-1.5462141,-1.6235952,-1.6735551,-1.7044194,-1.6946508,-1.7456235,-1.6999204,-1.7449954,-1.5720663,-1.5693579,-1.6246716,-1.6639497,-1.7403122,-1.503963,-1.2650334,-1.569907,-1.5647594,-1.647117,-1.569775,-1.6229538,-1.8927743,-1.5428169,-2.2183518,-1.6460581,-1.4913516,-1.5968884,-1.7245464,-1.4560059,-1.5028558,-1.972586,-1.3454275,-1.3323965,-1.5510144,-1.6591562,6.7036915,-1.437577,-1.490039,-1.4590772,-1.6869422,-1.5825609,-1.6248323,-1.9065514,-1.6160065,-1.738283,4.6368732,-0.81832945,-0.8096758,-0.56692237,-0.76766634,-0.9598629,-0.8447431,-0.63995594,-1.0180938,-0.84371173,-0.6688271,-0.95133454,-0.7092828,-1.0101627,0.75725824,-1.4745996,0.17062846
IMG_6992_jpeg.rf.2ec4dbf5cc0a93a3a346b649b09d1030.jpg,Kaya_200-299g_Halal_NonHealthy,-1.8160032,-2.014947,-2.0025675,-2.6413448,-1.6716601,-1.424355,-2.6703181,-1.9698323,-2.240048,-2.1906662,-1.2928264,-2.4917126,-2.2978587,-2.476654,-2.2022245,-2.2588348,-2.0626829,-2.903141,-2.4508631,-2.116709,-2.346432,-1.3613484,-2.1348956,-2.0360193,-1.6892445,-2.1887605,-2.048754,-2.0234053,-2.122253,-2.0340126,-1.4322187,-2.009395,-2.300284,-3.2166746,-2.2087815,-2.4134035,-2.1427608,7.5294743,-1.4734616,-1.9312668,-2.4016218,-1.7205958,-2.209662,-2.618451,-2.3405013,-2.187089,-2.7256708,-2.2509205,-1.7713172,-1.9459745,-1.7521297,-2.0828607,-2.566956,-2.1247797,-2.2277188,-2.3326273,-2.0555763,-2.3598063,-1.9039352,-1.8733382,-2.4193687,-2.2224517,-1.8838266,-1.9841377,-2.3197353,-1.97488,-1.979158,-1.1670331,-1.2068822,-0.84434646,4.984436,-0.83822834,-1.0189549,-0.8005567,-1.1324633,-1.0096207,-0.8350535,-0.9619379,-0.82418865,-0.8127322,0.4545744,-1.4763551,-1.532086,0.23163319
20240123_3_0656.jpg,OtherNoodles_300-399g_Halal_NonHealthy,-1.7553402,-1.8293505,-1.7947118,-1.4156048,-1.4097085,-1.9649587,-1.6707175,-1.6560888,-1.8017642,-1.5461447,-1.9021994,-1.8433838,-1.880596,-1.7664956,-1.7930855,-1.6860657,-1.5905721,-1.739853,-1.6635159,-1.9205228,-1.9033467,-2.1862423,-1.7429165,-1.7081686,-1.7034655,-1.7797121,-1.6534563,-1.6866688,-1.6821412,-2.0296896,-1.7338765,-1.9566269,-1.8845859,-1.6885674,-1.6117989,-1.94388,-1.6214383,-1.8204325,-1.2352209,-1.8172554,-1.9394765,-1.5362478,-1.8736423,-1.4471003,-2.1000447,-2.0607052,-2.031176,-1.9680916,-1.7599008,-1.6523519,-1.9493006,7.3202357,-2.064998,-2.379996,-1.951035,-2.0940046,-1.9207963,-1.4027417,-1.7081875,-1.7869359,-2.2429204,-2.3426578,-1.887148,-1.479456,-1.8997499,-1.7704686,-1.4515657,-0.9700802,-0.92684615,-0.9005067,-0.8151104,-0.8402982,4.712924,-0.7950637,-0.9999424,-1.035153,-0.6959726,-0.73762465,-0.5149934,-0.48422247,0.29005915,-1.4103968,-1.1330107,0.43478358
IMG_2226_JPG.rf.9143f6b885fbd2b11b04f6c42bdee03d.jpg,BeehoonVermicelli_200-299g_NonHalal_NonHealthy,-1.3494185,-1.965456,7.1486807,-1.0839323,-0.8377314,-1.3859546,-1.5609043,-1.7813839,-1.898653,-1.8515006,-1.745116,-1.6238567,-1.713879,-1.9726589,-1.6742111,-1.6114792,-1.6491816,-1.9100584,-1.8067623,-1.4720579,-1.8032609,-1.6975414,-1.7142632,-1.8615756,-1.9383081,-1.8451324,-1.8814527,-1.9360147,-1.5545725,-1.6065392,-1.8431818,-1.5230371,-1.8035986,-1.6886448,-1.779364,-1.6966687,-1.6940907,-1.7214018,-1.9374614,-2.0700676,-1.6420207,-1.7880423,-2.0399444,-1.9643131,-1.8553543,-0.75476396,-1.9724929,-1.6175988,-1.8269392,-1.4843106,-2.013782,-2.2841368,-1.4378488,-1.7858034,-1.6801717,-1.974985,-1.3964041,-1.3707094,-1.6903365,-1.9009293,-1.7458171,-1.7175103,-1.7488372,-1.9957495,-1.9105794,-2.19225,-1.7614837,-1.2260517,-0.884226,-0.97239083,5.0483584,-1.0159104,-1.19147,-0.66804415,-0.6564646,-0.6564593,-0.8794572,-0.7617411,-0.874167,-0.56189555,-1.0959835,0.7734824,-1.4442201,0.285387
2023_10_25_11_50_16_569076.jpg,BabyMilkPowder_400-499g_Halal_NonHealthy,6.295973,-2.23105,-3.1601815,-1.9470284,-2.582568,-2.319905,-1.6098732,-2.4489555,-2.7185056,-2.3696423,-2.2608378,-1.8911364,-2.6083136,-2.6405501,-2.3933444,-2.5288863,-2.3665435,-2.537631,-2.6571422,-2.700562,-2.25851,-2.929452,-2.23118,-2.3680496,-2.508869,-2.267589,-2.560149,-2.201736,-2.2464564,-2.7984843,-2.927533,-3.0650566,-2.4835536,-2.2734041,-2.3575583,-2.2438586,-2.021452,-2.567175,-2.3796806,-2.3159184,-1.1220155,-2.336586,-2.534633,-2.2512038,-2.4545927,-1.8512083,-1.5450438,-2.4039013,-1.9933577,-2.3684504,-2.7323472,-2.5187316,-2.1606772,-2.1715174,-2.4929185,-2.924658,-1.3707604,-2.451717,-2.2809167,-2.8269985,-2.709064,-2.461636,-2.165635,-2.363475,-2.4595187,-3.075794,-2.6580734,-1.1197169,-1.0441437,-0.85957307,-1.1862096,-0.9482693,-1.0839474,-0.861287,5.2974887,-1.1060643,-0.9689316,-0.9462134,-0.64389694,-0.6115471,0.39605016,-1.0427302,-1.6877851,-0.0421176
IMG_3489_jpeg.rf.10e6371543189073df42fe9a499e66c6.jpg,Nuts_1-99g_NonHalal_NonHealthy,-1.6625248,-2.0753424,-1.7557058,-1.7131208,-1.8521432,-2.0398536,-1.7690372,-1.9485279,-2.1225584,-2.0087566,-1.7650572,-1.7347758,-2.1261253,-1.6939981,-1.960102,-1.6604066,-1.4501921,-2.051826,-1.9822384,-1.6486577,-1.7835685,-2.2047546,-1.7290109,-2.1208358,-1.740531,-2.0565307,-2.1033254,-1.9476246,-1.8511208,-2.142668,-2.150024,-1.7715517,-1.7021623,-2.4216235,-2.1848295,-1.8071573,-1.6877177,-1.678574,-2.050268,-2.0920212,-1.8501142,-1.8088391,-1.586393,6.7405133,-1.699027,-1.4106584,-1.7766644,-1.6014606,-1.8582115,-1.743127,-2.1365933,-1.9043295,-1.7980263,-1.5102105,-1.8943591,-1.670652,-1.817551,-2.0252268,-1.9574865,-1.9533317,-2.1849165,-1.6864682,-1.8057872,-2.1310244,-2.129836,-1.6014497,-1.8777812,4.59317,-1.2198483,-0.9444944,-0.71085155,-0.7775243,-0.38895157,-0.7401966,-1.0832076,-0.8406401,-0.94815063,-0.7740336,-0.71480477,-0.8542202,-1.0884752,0.76291734,-1.646728,0.039070103
20240123_4_0322.jpg,Potatochips_200-299g_NonHalal_NonHealthy,-1.9544231,-2.120273,-1.3286481,-1.9404482,-1.3047638,-1.9159014,-1.7949011,-2.066254,-2.063606,-1.8999907,-1.8760605,-1.6665759,-1.5370338,-1.6939301,-1.8235093,-1.9652839,-1.8032811,-1.9204739,-2.2797253,-2.0730073,-1.6568136,-1.1910938,-1.9617177,-2.0887442,-1.9913869,-1.9956361,-2.0526996,-1.8545934,-1.4769989,-1.8199874,-1.7359793,-1.8786293,-2.0606408,-1.7283244,-1.9097321,-2.2073312,-2.0151775,-1.5891939,-1.7027596,-1.2872231,-1.8749436,-2.0812428,-1.8084522,-1.944867,-1.6977944,-2.6048145,-1.7319108,-1.5668133,-1.821718,-1.6124783,-1.6566356,-1.173072,-1.8524717,-1.3927053,-1.5560263,-1.9794835,-1.4190583,7.202686,-2.068918,-1.8367184,-1.6740547,-2.4694176,-1.7590759,-1.8866943,-1.3869538,-2.34579,-2.043598,-0.6768814,-0.60766953,-0.9783323,4.523536,-0.98914695,-1.2496722,-0.82315534,-0.9116917,-1.1149348,-1.1285521,-0.8122666,-1.1150384,-0.78537965,-1.1799806,0.41761887,-1.2556434,0.4122959
20240123_5_0998.jpg,OtherBakingNeeds_400-499g_Halal_NonHealthy,-1.5321503,-2.1322541,-1.7438588,-2.2749808,-2.2666543,-2.0436618,-2.2430356,-2.09872,-2.2462554,-2.2883987,-2.5430343,-2.1721115,-1.9740318,-2.323665,-2.1254737,-1.8672209,-2.1211686,-2.0385196,-2.325585,-2.4684548,-2.670908,-2.0842664,-1.8138182,-2.3111417,-1.8111598,-1.7065662,-2.012457,-2.2627926,-2.2538333,-2.0705745,-2.3253024,-2.294215,-2.3936827,-3.1490593,-2.6235535,-2.500501,-2.0318644,-2.6135323,-2.5596116,-2.138276,-2.7649887,-1.893451,-2.3286128,-1.8140318,-2.688532,7.332303,-1.2439947,-2.1213412,-2.1362505,-2.3106844,-1.7268401,-2.3123243,-2.0504425,-1.6728199,-2.499387,-2.0566554,-2.0709305,-1.7019048,-1.8573391,-1.8193158,-1.5626283,-1.82106,-2.1823592,-2.3602512,-2.4405406,-2.4487705,-2.0014582,-0.56866616,-1.5018113,-0.712116,-0.8709729,-0.73939705,-0.65499914,-0.69057953,4.818464,-1.0394777,-0.6604905,-0.7218874,-0.7324355,-0.5603276,0.49206114,-1.0702648,-1.3725711,0.31891787
20240123_2_0336.jpg,DarkSoySauce_300-399g_Halal_NonHealthy,-2.001198,-2.1323183,-1.9398634,-1.7872527,-1.7682714,-2.6386535,-1.851131,-3.13135,-2.6206694,-1.7921201,-1.8484339,-2.5372283,-2.8007736,-2.4366903,-2.4266236,-2.3461735,-2.2685685,-2.0305202,-2.1584218,-1.809161,-1.7764705,-2.8240607,-2.0870495,-2.020514,7.7317553,-2.1994658,-1.9751122,-2.0514503,-2.259006,-1.6170087,-2.1292083,-2.130337,-2.214457,-2.7162495,-2.4429035,-2.2995281,-2.091868,-1.9212431,-2.0087247,1.1973166,-2.350321,-2.2708015,-2.090547,-1.839477,-3.512055,-4.156107,-1.865564,-1.7789438,-0.58507276,-1.868671,-2.255165,-1.8864772,-2.1485581,-2.631407,-1.2465335,-1.7165323,-2.4350321,-2.444773,-1.7195185,-2.6390178,-1.8945358,-1.8796471,-2.0383074,-2.6024492,-2.1846802,-2.3490222,-1.6347933,-0.6539139,-0.8386415,-0.867287,-1.3157648,-0.97683054,4.933914,-0.80655354,-0.4787386,-0.633966,-0.7011916,-1.2318634,-0.8797184,-0.8741965,0.13899235,-1.6060531,-1.5459975,0.22353
IMG_5372_jpeg.rf.bba53b7fb5380fb9399ffebab4badb63.jpg,BiscuitsCrackersCookies_100-199g_Halal_NonHealthy,-2.1462963,-2.0039716,-1.3428116,5.873529,-1.8239563,-1.9490218,-2.122982,-1.8311719,-1.8937308,-1.949896,-2.0730615,-1.9984837,-1.9154458,-1.8438542,-2.0724044,-1.927607,-1.9232234,-1.7455847,-2.0525815,-2.024771,-2.071941,-1.9396958,-2.0364237,-1.9114516,-2.1073768,-1.7663372,-2.1073997,-2.0020556,-2.1084006,-2.0024612,-2.007429,-1.7677646,-1.8343732,-1.7783221,-2.5251563,-2.1183295,-1.9289021,-1.9049009,-1.9273757,-1.8610178,-1.9084301,-1.8310733,-1.9760593,-1.862983,-1.9347687,-1.5989212,-2.0099537,-2.0564594,-1.94793,-1.7854351,-1.9129467,-1.5424479,-1.9238718,-1.8644567,-1.7354736,-1.7888982,-2.0815125,-1.9476595,-2.2228093,-1.6408693,-1.7189791,-1.8901939,-1.6551441,-1.739276,-2.1561694,-1.9644992,-1.7299825,-0.8894398,4.605086,-0.8772763,-0.63389987,-0.70619935,-0.7477118,-0.6995594,-1.0591221,-0.5438869,-0.72309184,-0.81457824,-0.6412363,-0.712636,0.4466259,-1.0785496,-1.326369,0.38643762
IMG_3342_jpeg.rf.66db10f7864d752fb7976d5e2a0d2a30.jpg,Nuts_1-99g_Halal_NonHealthy,-2.1510718,-2.1741166,-1.9187715,-1.3343482,-2.0158648,-2.0669296,-2.084049,-2.2684383,-1.7574548,-1.9612421,-2.5198073,-2.1943607,-2.5328522,-2.2491598,-1.9058954,-2.3087082,-2.0898445,-2.3469412,-1.972267,-2.630039,-2.775728,-1.8780656,-2.2531986,-2.194026,-2.2353635,-2.2120879,-2.0781147,-2.226158,-2.1717565,-2.4294934,-2.0242882,-1.9718893,-2.2932189,-2.147113,-1.8428192,-2.2123437,-1.8639576,-2.0418313,-2.4725647,-2.0288684,-1.4788041,-2.5131345,-2.2564325,6.4903235,-1.8838638,-1.8976268,-2.1439257,-2.3336139,-2.3432753,-1.9594396,-2.408303,-2.462929,-2.1921856,-1.6372523,-1.5963973,-2.4607213,-2.3431838,-2.0502503,-1.9520553,-1.9717281,-1.8998519,-1.8937443,-2.4631066,-2.4231656,-2.6830552,-2.7330425,-2.1158056,4.3328857,-1.534478,-0.72176063,-1.3213109,-0.84966797,-0.17570576,-0.86488825,-0.8646804,-0.22461648,-0.9368847,-0.7719114,-1.0294722,-0.7721854,0.71980083,-1.105701,-1.7816757,-0.04824325
IMG_5402_jpeg.rf.fca73f710f3864de3cb4366c60879a7e.jpg,FlavoredMilkDrink_100-199g_Halal_Healthy,-2.555033,-2.7807066,-2.4194756,-2.7043245,-2.4289138,-2.5178566,-1.3736966,-2.244124,-1.5107425,-2.6471794,-2.0491362,-2.2479773,-3.0465405,-1.9746196,-2.6623034,-2.7321775,-1.7220559,-2.9123871,-1.7725654,-2.3057714,-2.0177894,-1.244488,-2.1695044,-2.547124,-2.1736162,-2.4491436,-2.2612715,-2.6506393,-1.6009401,7.0581717,-2.6547925,-2.3333766,-2.3552864,-2.7461193,-2.742257,-2.317975,-2.05122,-2.3872013,-2.1003087,-2.6342316,-2.9753976,-1.6492765,-1.8167597,-2.536768,-1.8848673,-2.799131,-2.4042068,-2.6753418,-2.2524111,-2.5125012,-2.1849306,-1.025155,-0.8067488,-2.3911405,-1.8354454,-1.6577681,-2.7988672,-2.4039333,-2.291621,-2.8329558,-2.8654299,-2.616284,-1.6398258,-2.0508058,-3.2046752,-2.6700938,-1.8593022,-0.11553665,4.5633893,-0.9745758,-1.1285971,-0.9496624,-1.0050414,-0.8539308,-1.1611003,-0.78465915,-0.89067644,-0.87091064,-1.074619,-0.852901,0.6985918,-1.0776725,0.28715917,-1.5938507
